candidate_id,candiate_name,gender,age,dob,political_party,election_symbol,is_independent,province_id,provience_name,district_code,district_name,constituency_no,serial_no,votes_received,rank,is_elected,vote_share_pct,qualification_normalized
341209,Krishna Bahadur Rai,Male,44,8/19/2038,Nepali Janashramdan Culture Party,A stone carried by a man on his shoulder,FALSE,1,Koshi region,5,Sankhuwasabha,1,156,89,11,FALSE,0.15,??. ??
339449,Devendra Kumar (Rilli) Ghale,Male,59,9/26/2023,Mongol National Organization,Rooster,FALSE,1,Koshi region,5,Sankhuwasabha,1,157,63,12,FALSE,0.11,????? ??.??.??.
340212,Vasudev Dahal,Male,56,6/6/2026,Independent,Scissors,TRUE,1,Koshi region,5,Sankhuwasabha,1,158,29,13,FALSE,0.05,SLC/CMA
340791,Saffron and mustard,Male,70,1/14/2012,Nepal Janmukti Party,Home,FALSE,1,Koshi region,5,Sankhuwasabha,1,159,27,14,FALSE,0.05,???????? ??
340947,Run Maya Rai (Chamling),Woman,53,4/15/2029,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,5,Sankhuwasabha,1,160,24,15,FALSE,0.04,? ?????
339355,Raj Kumar Laghu,Male,51,9/2/2031,Nepal Labor Farmers Party,Model,FALSE,1,Koshi region,5,Sankhuwasabha,1,161,22,16,FALSE,0.04,??.?. ???????? ???????
340612,Santosh Subba,Male,48,8/13/2034,Nepali Congress,Tree,FALSE,1,Koshi region,6,Thirteenth,1,162,11561,1,TRUE,31.42,??.??.??
340855,Bhanu Bhakta Dhakal,Male,64,9/21/2018,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,6,Thirteenth,1,163,10682,2,FALSE,29.03,??.??. ??.? ???? ???????
342758,Surendra Karki,Male,28,3/22/2054,National Independence Party,Bell,FALSE,1,Koshi region,6,Thirteenth,1,164,7737,3,FALSE,21.03,Unknown
339986,Subindra Kumar Limbu,Male,46,4/22/2036,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,6,Thirteenth,1,165,5200,4,FALSE,14.13,?????? ??
341720,Randhwaj Limbhu,Male,67,3/21/2015,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,6,Thirteenth,1,166,919,5,FALSE,2.5,Unknown
339666,Usha Lakshmi Tumvahangfe,Woman,26,12/19/2055,National Change Party,Flute,FALSE,1,Koshi region,6,Thirteenth,1,167,283,6,FALSE,0.77,+2 pass
339724,Shankar Mann Limbu,Male,46,10/27/2036,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,6,Thirteenth,1,168,136,7,FALSE,0.37,Unknown
342034,Homabhakta Limbu (Kurumwang),Male,65,5/25/2017,National Democratic Party,Plow,FALSE,1,Koshi region,6,Thirteenth,1,169,125,8,FALSE,0.34,Unknown
341875,Man Kumar Limvu,Male,30,9/14/2052,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,6,Thirteenth,1,170,71,9,FALSE,0.19,Unknown
340235,Ganga Bahadur Chongwang Limbu,Male,39,3/2/2043,Mongol National Organization,Rooster,FALSE,1,Koshi region,6,Thirteenth,1,171,41,10,FALSE,0.11,??.??.??
341762,Sagar Nath Regmi,Male,67,1/13/2015,Nepal Janmukti Party,Home,FALSE,1,Koshi region,6,Thirteenth,1,172,23,11,FALSE,0.06,Unknown
339382,Tanka Prasad Bhattarai,Male,63,3/24/2019,Communist Party of Nepal (Marxist) (Pushpalal),Gainti,FALSE,1,Koshi region,6,Thirteenth,1,173,17,12,FALSE,0.05,Unknown
339479,Dhruvaraj Rai,Male,43,3/13/2039,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,7,Bhojpur,1,174,16663,1,TRUE,31.01,Unknown
339661,Sherdhan Rai,Male,55,11/11/2027,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,7,Bhojpur,1,175,14750,2,FALSE,27.45,Unknown
341046,Walkrishna Thapa,Male,73,3/20/2009,Nepali Congress,Tree,FALSE,1,Koshi region,7,Bhojpur,1,176,8670,3,FALSE,16.14,Unknown
340071,Ramesh Prasad Ojha,Male,51,1/6/2031,National Independence Party,Bell,FALSE,1,Koshi region,7,Bhojpur,1,177,6102,4,FALSE,11.36,Unknown
340789,Ajambar Rai Kangmang,Male,58,8/1/2024,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,7,Bhojpur,1,178,5728,5,FALSE,10.66,Unknown
339814,Jitendra Rai,Male,29,8/20/2053,National Change Party,Flute,FALSE,1,Koshi region,7,Bhojpur,1,179,812,6,FALSE,1.51,Unknown
340762,Gopal Kumar Rai,Male,66,7/28/2016,Janata Samajwadi Party (single election symbol),Millstone,FALSE,1,Koshi region,7,Bhojpur,1,180,256,7,FALSE,0.48,Unknown
340219,Chandra Prasad Rai,Male,47,3/4/2035,Mongol National Organization,Rooster,FALSE,1,Koshi region,7,Bhojpur,1,181,246,8,FALSE,0.46,Unknown
340499,Dewan Raj Rai,Male,49,1/13/2033,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,7,Bhojpur,1,182,203,9,FALSE,0.38,Unknown
339882,Janak Nepal,Male,42,3/15/2040,National Democratic Party,Plow,FALSE,1,Koshi region,7,Bhojpur,1,183,197,10,FALSE,0.37,Unknown
339311,Raja Ram Basi,Male,47,8/16/2035,Nepal Labor Farmers Party,Model,FALSE,1,Koshi region,7,Bhojpur,1,184,66,11,FALSE,0.12,?? ?? ??
342286,Yuvraj Thapa,Male,32,7/22/2050,Aam Janata Party (Single Election Symbol),Mobile,FALSE,1,Koshi region,7,Bhojpur,1,185,35,12,FALSE,0.07,Unknown
339725,Rajendra Kumar Rai,Male,59,12/29/2022,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,8,Dhankuta,1,186,18132,1,TRUE,30.62,??.?.
340038,Dinesh Rai,Male,45,9/26/2037,Nepali Congress,Tree,FALSE,1,Koshi region,8,Dhankuta,1,187,14257,2,FALSE,24.08,??.??.
339496,San Bahadur Rai,Male,46,4/12/2036,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,8,Dhankuta,1,188,11932,3,FALSE,20.15,??.??.??.
340886,Dinesh Bhandari,Male,37,8/11/2045,National Independence Party,Bell,FALSE,1,Koshi region,8,Dhankuta,1,189,9944,4,FALSE,16.8,Bachelor
340302,Dharma Raj Poudel,Male,65,6/24/2017,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,8,Dhankuta,1,190,1665,5,FALSE,2.81,??.?
342473,Lakpa Tamang,Male,36,4/18/2046,Independent,Jeep,TRUE,1,Koshi region,8,Dhankuta,1,191,1181,6,FALSE,1.99,Masters
340463,Bibhatsu Thapa,Male,30,9/21/2052,National Democratic Party,Plow,FALSE,1,Koshi region,8,Dhankuta,1,192,703,7,FALSE,1.19,??.??. ?????
341432,Ait Raj Limbu,Male,50,5/16/2032,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,1,Koshi region,8,Dhankuta,1,193,432,8,FALSE,0.73,??.??
340798,Nishan Rai,Male,35,10/28/2047,Janata Samajwadi Party (single election symbol),Millstone,FALSE,1,Koshi region,8,Dhankuta,1,194,238,9,FALSE,0.4,+?
341624,Statue of Ram Rai,Male,25,5/21/2057,National Change Party,Flute,FALSE,1,Koshi region,8,Dhankuta,1,195,221,10,FALSE,0.37,Plus 2 / Higher Secondary
341138,Ravin Kumar Rai,Male,37,9/18/2045,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,8,Dhankuta,1,196,132,11,FALSE,0.22,??.??.??
342229,Jitendra Rai,Male,54,12/19/2027,Independent,Mango,TRUE,1,Koshi region,8,Dhankuta,1,197,91,12,FALSE,0.15,SLC
341732,Sagar Rai,Male,31,11/29/2050,Mongol National Organization,Rooster,FALSE,1,Koshi region,8,Dhankuta,1,198,82,13,FALSE,0.14,???????? ??????
339823,Bal Kumar Tamli,Male,37,7/14/2045,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,8,Dhankuta,1,199,65,14,FALSE,0.11,+?
341926,Man Kumar Yonjan,Male,31,2/10/2051,Independent,Dhikhi,TRUE,1,Koshi region,8,Dhankuta,1,200,56,15,FALSE,0.09,??.??.??.
339756,Prem Wahadur Thapa,Male,34,7/17/2048,Aam Janata Party (Single Election Symbol),Mobile,FALSE,1,Koshi region,8,Dhankuta,1,201,55,16,FALSE,0.09,????? ?????
339324,The best accountant,Male,40,6/7/2042,Nepal Labor Farmers Party,Model,FALSE,1,Koshi region,8,Dhankuta,1,202,22,17,FALSE,0.04,Bachelor
341227,Yajnamani Nyaipane,Male,41,5/27/2041,National Independence Party,Bell,FALSE,1,Koshi region,9,Morang,1,203,27367,1,TRUE,38.03,??.?.
339426,Shanti Pakhrin Lama,Woman,44,9/12/2038,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,9,Morang,1,204,17522,2,FALSE,24.35,Bachelor
340351,Sword Bahadur Phago,Male,50,6/8/2032,Nepali Congress,Tree,FALSE,1,Koshi region,9,Morang,1,205,11986,3,FALSE,16.66,Masters
339614,Ghanshyam Khatiwada,Male,64,7/12/2018,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,9,Morang,1,206,9823,4,FALSE,13.65,Unknown
340750,Kul Prasad Samba,Male,47,10/20/2035,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,9,Morang,1,207,2224,5,FALSE,3.09,Plus 2 / Higher Secondary
340178,Suraj Limbu,Male,42,8/12/2040,Mongol National Organization,Rooster,FALSE,1,Koshi region,9,Morang,1,208,1068,6,FALSE,1.48,SLC
339954,Purna Bahadur Waiwa Tamang,Male,70,1/14/2012,National Democratic Party,Plow,FALSE,1,Koshi region,9,Morang,1,209,900,7,FALSE,1.25,?????? ???? ??????
340594,Prem Verdeva,Male,37,1/1/2045,Independent,Trophy,TRUE,1,Koshi region,9,Morang,1,210,308,8,FALSE,0.43,??.??.??.
339677,Durga Kumari Tamang,Woman,41,5/27/2041,National Change Party,Flute,FALSE,1,Koshi region,9,Morang,1,211,291,9,FALSE,0.4,??.??.??.
340657,Dil Kumari Lavati,Woman,49,7/20/2033,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,9,Morang,1,212,245,10,FALSE,0.34,12
340614,Dilli Ram Nepali,Male,57,7/28/2025,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,9,Morang,1,213,59,11,FALSE,0.08,?? ?
341374,Ishor Wagle,Male,50,10/28/2032,Independent,Telescope,TRUE,1,Koshi region,9,Morang,1,214,40,12,FALSE,0.06,?? ?? ??
339351,Yam Prasad Dahal,Male,60,12/14/2021,Independent,Contract,TRUE,1,Koshi region,9,Morang,1,215,39,13,FALSE,0.05,"??.?, ??.???(???????)"
339740,Milan Bhandari,Male,48,5/5/2034,Independent,Violin,TRUE,1,Koshi region,9,Morang,1,216,31,14,FALSE,0.04,??.?.??????? ?????
341605,Five Raj Limbu,Male,48,12/15/2033,Nepal Janmukti Party,Home,FALSE,1,Koshi region,9,Morang,1,217,30,15,FALSE,0.04,?????? ???? ??
341097,Pashupati Ghimire,Male,61,1/1/2021,Independent,Scissors,TRUE,1,Koshi region,9,Morang,1,218,17,16,FALSE,0.02,???? ????? ????????
340020,Dilli Ram Limbu,Male,42,9/12/2040,Friendship Party Nepal,Horse,FALSE,1,Koshi region,9,Morang,1,219,12,17,FALSE,0.02,??.??.??.
341642,Krishna Kumar Karki,Male,40,8/21/2042,National Independence Party,Bell,FALSE,1,Koshi region,9,Morang,2,220,40924,1,TRUE,54.86,Unknown
341506,Dilip Kumar Aggarwal,Male,59,8/15/2023,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,9,Morang,2,221,15624,2,FALSE,20.94,Unknown
341194,Minendra Prasad Rijal,Male,68,6/30/2014,Nepali Congress,Tree,FALSE,1,Koshi region,9,Morang,2,222,12764,3,FALSE,17.11,Unknown
340580,Abuho Rayrah,Male,37,12/29/2044,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,9,Morang,2,223,1822,4,FALSE,2.44,Unknown
340488,Chandra Bir Rai,Male,70,6/11/2012,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,9,Morang,2,224,1366,5,FALSE,1.83,Unknown
340119,Kansa Raj Dynasty,Male,41,10/21/2041,National Democratic Party,Plow,FALSE,1,Koshi region,9,Morang,2,225,766,6,FALSE,1.03,Unknown
341289,Ghanshyam Chaudhary,Male,44,3/21/2038,Public opinion party,Loudspeaker,FALSE,1,Koshi region,9,Morang,2,226,310,7,FALSE,0.42,Unknown
339976,Dhan Bahadur Sunuwar,Male,38,10/12/2044,National Change Party,Flute,FALSE,1,Koshi region,9,Morang,2,227,277,8,FALSE,0.37,Unknown
339848,Dhan Bahadur Limbu,Male,35,7/8/2047,Mongol National Organization,Rooster,FALSE,1,Koshi region,9,Morang,2,228,270,9,FALSE,0.36,Unknown
341893,Vinod Kumar Singh Gangai,Male,53,7/5/2029,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,1,Koshi region,9,Morang,2,229,87,10,FALSE,0.12,Unknown
339567,Meghendra Kumar Rokka,Male,43,8/3/2039,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,9,Morang,2,230,82,11,FALSE,0.11,Unknown
341487,Madhav Prasad dynasty,Male,53,12/15/2028,National Liberation Party Nepal (single election symbol),Millstone,FALSE,1,Koshi region,9,Morang,2,231,80,12,FALSE,0.11,Unknown
339454,Manoj Kumar Rajvanshi,Male,34,7/13/2048,"National Energetic Party, Nepal",chapakal (twelve),FALSE,1,Koshi region,9,Morang,2,232,74,13,FALSE,0.1,Unknown
341079,Anil Kumar Sah,Male,42,7/11/2040,Independent,Bag,TRUE,1,Koshi region,9,Morang,2,233,56,14,FALSE,0.08,Unknown
342119,Rajan Niraula,Male,41,1/13/2041,Independent,Mango,TRUE,1,Koshi region,9,Morang,2,234,48,15,FALSE,0.06,Unknown
341706,Budhu Rishidev,Male,57,11/2/2025,Independent,Scissors,TRUE,1,Koshi region,9,Morang,2,235,35,16,FALSE,0.05,Unknown
341437,Naresh Kumar Sah,Male,54,7/22/2028,Independent,Camera,TRUE,1,Koshi region,9,Morang,2,236,18,17,FALSE,0.02,Unknown
341077,Ganesh Karki,Male,40,9/28/2042,National Independence Party,Bell,FALSE,1,Koshi region,9,Morang,3,237,36924,1,TRUE,41.28,??????????????
340372,Sunil Kumar Sharma,Male,48,9/22/2034,Nepali Congress,Tree,FALSE,1,Koshi region,9,Morang,3,238,24354,2,FALSE,27.22,Bachelor of Medicine
340808,Amir Magar,Male,36,11/13/2046,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,9,Morang,3,239,16509,3,FALSE,18.45,Bachelor
339926,Iran Kumar Rai,Male,55,7/9/2027,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,9,Morang,3,240,7752,4,FALSE,8.67,?? ? ?? ??
340327,Dr. Deuman Samvahangfe,Male,58,7/20/2024,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,9,Morang,3,241,1259,5,FALSE,1.41,??????????
339408,Prem Prasad Subedi,Male,57,7/5/2025,National Democratic Party,Plow,FALSE,1,Koshi region,9,Morang,3,242,733,6,FALSE,0.82,Plus 2 / Higher Secondary
340011,Bikendra Rai,Male,44,7/16/2038,Mongol National Organization,Rooster,FALSE,1,Koshi region,9,Morang,3,243,647,7,FALSE,0.72,Plus 2 / Higher Secondary
340940,Mitrasen Yonjan,Male,52,12/3/2029,Ujjaya Nepal Party,A burning electric lamp,FALSE,1,Koshi region,9,Morang,3,244,643,8,FALSE,0.72,?? ??
339447,Khadga Bahadur Karki,Male,45,7/7/2037,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,9,Morang,3,245,142,9,FALSE,0.16,??.??.??.
339627,Delhi Wahadur Jabegu,Male,55,10/8/2027,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,9,Morang,3,246,129,10,FALSE,0.14,?? ?? ??
341445,Vidura Adhikari,Male,46,2/13/2036,United Citizens Party,Guitar,FALSE,1,Koshi region,9,Morang,3,247,88,11,FALSE,0.1,Masters
340257,Prashuram Vishwas Tharu,Male,58,4/24/2024,Nepal Labor Farmers Party,Model,FALSE,1,Koshi region,9,Morang,3,248,53,12,FALSE,0.06,??????
342021,Kamal Kumar Rai,Male,55,5/22/2027,Aam Janata Party (Single Election Symbol),Mobile,FALSE,1,Koshi region,9,Morang,3,249,51,13,FALSE,0.06,Unknown
340577,Navraj Maskey,Male,57,6/14/2025,Jai Matrubhoomi Party,Mother holding baby in arms,FALSE,1,Koshi region,9,Morang,3,250,49,14,FALSE,0.05,?? ?
340756,Ganesh Mishra,Male,53,7/1/2029,Independent,Camera,TRUE,1,Koshi region,9,Morang,3,251,44,15,FALSE,0.05,SLC
341529,Bhuvan Kumar Wagle,Male,46,3/15/2036,"National Energetic Party, Nepal",chapakal (twelve),FALSE,1,Koshi region,9,Morang,3,252,31,16,FALSE,0.03,??????????????
341752,Tej Prasad Bhandari,Male,43,7/2/2039,Independent,Cup and plate,TRUE,1,Koshi region,9,Morang,3,253,30,17,FALSE,0.03,SLC
342254,Mazebul Rahman,Male,55,12/29/2026,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,1,Koshi region,9,Morang,3,254,18,18,FALSE,0.02,Unknown
342293,Santosh Rajbanshi,Male,34,9/12/2048,National Independence Party,Bell,FALSE,1,Koshi region,9,Morang,4,255,40833,1,TRUE,54.79,Bachelor
341356,Guru Raj Ghimire,Male,57,11/12/2025,Nepali Congress,Tree,FALSE,1,Koshi region,9,Morang,4,256,12818,2,FALSE,17.2,"?? ?, ???"
341465,Aman Lal Modi,Male,40,6/5/2042,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,9,Morang,4,257,10762,3,FALSE,14.44,?? ? ?????? ?? ?
340158,Life is full of twists and turns.,Male,63,10/10/2019,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,9,Morang,4,258,6933,4,FALSE,9.3,Bachelor
342387,Madhav Prasad Acharya,Male,48,2/22/2034,National Democratic Party,Plow,FALSE,1,Koshi region,9,Morang,4,259,1163,5,FALSE,1.56,?? ?? ??
341700,Krishna Kumar Atal,Male,45,9/13/2037,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,9,Morang,4,260,1001,6,FALSE,1.34,?? ?????
342472,Jeevan Kumar Gupta,Male,46,1/15/2036,Public opinion party,Loudspeaker,FALSE,1,Koshi region,9,Morang,4,261,348,7,FALSE,0.47,SLC
342132,Kalpana Devi Yadav,Woman,46,1/5/2036,Nation Building Party Nepal,Water bottle inside a circle,FALSE,1,Koshi region,9,Morang,4,262,176,8,FALSE,0.24,SLC
341233,Golchha Rai,Male,44,6/13/2038,Mongol National Organization,Rooster,FALSE,1,Koshi region,9,Morang,4,263,87,9,FALSE,0.12,SLC
342189,Ashok Sharma,Male,36,11/10/2046,Aam Janata Party (Single Election Symbol),Mobile,FALSE,1,Koshi region,9,Morang,4,264,72,10,FALSE,0.1,?+2
340292,Hari Bahadur Basnet,Male,58,4/29/2024,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,9,Morang,4,265,61,11,FALSE,0.08,?? ?
342367,Tavarez Akhtar Alam,Male,60,7/15/2022,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,1,Koshi region,9,Morang,4,266,60,12,FALSE,0.08,SLC
341068,Numa Limbu,Woman,39,4/9/2043,Inclusive Socialist Party,Srivatsa is a symbol of prosperity.,FALSE,1,Koshi region,9,Morang,4,267,55,13,FALSE,0.07,???????? ?????????? ??
342084,Bhakta Mani Dahal,Male,58,1/7/2024,Independent,Round,TRUE,1,Koshi region,9,Morang,4,268,40,14,FALSE,0.05,Masters
340858,Hari Narayan Chaudhary,Male,52,11/7/2030,"Civil Liberties Party, Nepal (single election symbol)",Millstone,FALSE,1,Koshi region,9,Morang,4,269,38,15,FALSE,0.05,?? ?? ??
339348,Jayaram Tharu,Male,43,6/13/2039,Nepal Labor Farmers Party,Model,FALSE,1,Koshi region,9,Morang,4,270,29,16,FALSE,0.04,??????
342319,Gyanendra Khatri,Male,51,10/8/2031,Independent,Triangle,TRUE,1,Koshi region,9,Morang,4,271,25,17,FALSE,0.03,?? ? ??????
342228,Vinod Kumar Karki,Male,47,2/18/2035,Independent,Ascot,TRUE,1,Koshi region,9,Morang,4,272,17,18,FALSE,0.02,Plus 2 / Higher Secondary
342355,Harnu Musahar,Male,67,3/2/2015,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,9,Morang,4,273,11,19,FALSE,0.01,???????? ??
341509,Asha Jha,Woman,42,4/15/2040,National Independence Party,Bell,FALSE,1,Koshi region,9,Morang,5,274,30434,1,TRUE,43.13,Bachelor
341353,Full Kumar Lalwani,Male,64,1/8/2018,Nepali Congress,Tree,FALSE,1,Koshi region,9,Morang,5,275,9415,2,FALSE,13.34,Bachelor
340375,Raj Kumar Yadav,Male,53,1/5/2029,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,1,Koshi region,9,Morang,5,276,8747,3,FALSE,12.4,??.??.??.
339521,Shiv Kumar Mandal (late),Male,50,5/10/2032,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,9,Morang,5,277,8614,4,FALSE,12.21,???????? ?????? ???? ??
339949,Manoj Kumar Aggarwal,Male,47,9/12/2035,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,9,Morang,5,278,6945,5,FALSE,9.84,??.??.??.???
340767,Yogendra Mandal,Male,54,3/4/2028,"National Energetic Party, Nepal",chapakal (twelve),FALSE,1,Koshi region,9,Morang,5,279,4199,6,FALSE,5.95,??.??.??.
341402,Kumod Rai,Male,45,7/4/2037,National Democratic Party,Plow,FALSE,1,Koshi region,9,Morang,5,280,549,7,FALSE,0.78,???????? ?????????? ??
339918,Mohammad Reza Hussain,Male,51,10/7/2031,Independent,Trophy,TRUE,1,Koshi region,9,Morang,5,281,523,8,FALSE,0.74,??.??.??. ???
341128,Lord Murmu,Male,46,7/23/2036,Public opinion party,Loudspeaker,FALSE,1,Koshi region,9,Morang,5,282,364,9,FALSE,0.52,???????? ?????????? ??
339729,Amar Kumar Yadav,Male,25,7/25/2057,Independent,Banana peel,TRUE,1,Koshi region,9,Morang,5,283,363,10,FALSE,0.51,Bachelor
339705,Ganga Prasad Giri,Male,70,5/15/2012,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,9,Morang,5,284,117,11,FALSE,0.17,Literate
341721,Rajendra Prasad Mandal Kewat,Male,46,5/17/2036,Progressive Democratic Party,Single open eye,FALSE,1,Koshi region,9,Morang,5,285,82,12,FALSE,0.12,??.??.??.???
340926,Raj Kumar dynasty,Male,57,10/15/2025,Independent,Mango,TRUE,1,Koshi region,9,Morang,5,286,47,13,FALSE,0.07,???????? ?????????? ??
341574,Mangal Rishidev,Male,42,12/12/2039,Federal Democratic National Forum,Khukuri with a handle,FALSE,1,Koshi region,9,Morang,5,287,34,14,FALSE,0.05,??.??.??.???
342056,Naresh Kumar Profit,Male,43,11/17/2039,National Liberation Party Nepal (single election symbol),Millstone,FALSE,1,Koshi region,9,Morang,5,288,28,15,FALSE,0.04,??????? ?????
341853,Sujit Kumar Sah,Male,27,7/13/2055,Independent,Triangle,TRUE,1,Koshi region,9,Morang,5,289,28,16,FALSE,0.04,Bachelor
339389,Ganga Kumari dynasty,Woman,25,7/24/2057,Nepal Labor Farmers Party,Model,FALSE,1,Koshi region,9,Morang,5,290,22,17,FALSE,0.03,Bachelor
339561,Sakuntala Shrestha,Woman,34,5/9/2048,Mongol National Organization,Rooster,FALSE,1,Koshi region,9,Morang,5,291,17,18,FALSE,0.02,???????? ??????????
341311,Mamta Yadav,Woman,41,4/9/2041,Independent,Telescope,TRUE,1,Koshi region,9,Morang,5,292,13,19,FALSE,0.02,??.??.??.
341265,Vikash Shrestha,Male,60,12/25/2021,Independent,Jeep,TRUE,1,Koshi region,9,Morang,5,293,11,20,FALSE,0.02,??.??.??.
341800,Surya Narayan Thakur,Male,45,8/20/2037,Independent,Sparrow,TRUE,1,Koshi region,9,Morang,5,294,5,21,FALSE,0.01,??.??.??.
340835,Jai Narayan Sharma,Male,54,10/9/2028,Independent,Stool,TRUE,1,Koshi region,9,Morang,5,295,3,22,FALSE,0,??????? ?????
341123,Rubina Acharya,Woman,31,10/10/2051,National Independence Party,Bell,FALSE,1,Koshi region,9,Morang,6,296,55513,1,TRUE,64.96,MBA
340656,Dr. Shekhar Koirala,Male,75,5/9/2007,Nepali Congress,Tree,FALSE,1,Koshi region,9,Morang,6,297,12850,2,FALSE,15.04,MS/MD ???????????
339853,Vinod Prasad Dhakal,Male,57,12/22/2024,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,1,Koshi region,9,Morang,6,298,8317,3,FALSE,9.73,?????? ??
340711,Matrika Poudel,Male,49,7/5/2033,Labor Culture Party,The soil in Anjuli,FALSE,1,Koshi region,9,Morang,6,299,3400,4,FALSE,3.98,10
340080,Sabin Niraula,Male,27,3/18/2055,National Democratic Party,Plow,FALSE,1,Koshi region,9,Morang,6,300,2092,5,FALSE,2.45,Bachelor
339909,Opendra Kumar Roy,Male,48,4/25/2034,Nepali Communist Party,five-pointed star,FALSE,1,Koshi region,9,Morang,6,301,1716,6,FALSE,2.01,SLC
340305,Sudh Ram Majhi,Male,54,6/2/2028,Public opinion party,Loudspeaker,FALSE,1,Koshi region,9,Morang,6,302,420,7,FALSE,0.49,SLC
341640,Basant Budhathoki,Male,25,8/20/2057,Ujjaya Nepal Party,A burning electric lamp,FALSE,1,Koshi region,9,Morang,6,303,243,8,FALSE,0.28,Plus 2 / Higher Secondary
339713,Preeti Jha,Woman,46,4/26/2036,Sovereign Citizens Party,A 24-knuckle wheel inside a dark blue circle,FALSE,1,Koshi region,9,Morang,6,304,200,9,FALSE,0.23,Plus 2 / Higher Secondary
339893,Raju Mandal Rajvanshi,Male,54,10/10/2028,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,1,Koshi region,9,Morang,6,305,148,10,FALSE,0.17,Unknown
339652,Kumar Prasad Khatiwada,Male,40,2042.04.29,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,1,Koshi region,9,Morang,6,306,126,11,FALSE,0.15,Bachelor
